country_code,year,SP.URB.TOTL.IN.ZS,SP.RUR.TOTL.ZS,SP.DYN.LE00.MA.IN,SP.DYN.LE00.IN,NY.GDP.MKTP.CD,NE.IMP.GNFS.ZS,NE.EXP.GNFS.ZS,NY.GDP.MKTP.KD.ZG,SH.DYN.MORT,EG.USE.PCAP.KG.OE,EN.ATM.GHGT.KT.CE,NV.AGR.TOTL.ZS,FS.AST.PRVT.GD.ZS,SE.TER.ENRR,GC.TAX.TOTL.GD.ZS
BRA,1976,61.745,38.255,58.667,61.243,152678020452.829,9.43261782257726,7.03571355665957,9.79041016147646,112.2,870.864375397523,1384864.346,11.4546890558027,54.6439367400784,,
BRA,1977,62.689,37.311,59.0,61.595,176171284311.761,7.91774763658594,7.25236847121218,4.60631806113751,108.5,878.912007707298,1173040.901,12.9308376062278,54.4461381403121,,
BRA,1978,63.625,36.375,59.319,61.942,200800891870.164,7.86439435789246,6.67557886823388,3.23170956333574,104.6,913.324812107953,1343364.23,10.2766017150625,50.2939610314099,,
BRA,1979,64.551,35.449,59.626,62.286,224969488835.181,9.17556778799975,7.12390494963595,6.76628496532688,100.4,948.39718404079,1415028.578,9.89989545081435,50.1894994883139,,
BRA,1980,65.468,34.532,59.924,62.63,235024598983.261,11.3058307064925,9.05272982472942,9.11096015517168,96.1,943.303989265018,1499555.516,9.94992801693452,42.4776118622889,,
BRA,1981,66.37,33.63,60.214,62.976,263561088977.129,9.79944909521963,9.42035430772259,-4.39335720034877,91.8,883.881257350723,1392080.679,9.63639087003226,43.7510261896527,,
BRA,1982,67.262,32.738,60.501,63.326,281682304161.041,8.27447902353463,7.60968270162801,0.58024555339469,87.6,877.863549842187,1445809.236,8.06276475876768,43.9721878953723,,
BRA,1983,68.142,31.858,60.788,63.68,203304515490.795,9.0083411942402,11.4218215925107,-3.40979347371636,83.7,879.251857191586,1458951.572,9.82620213814722,47.0876335408963,,
BRA,1984,69.01,30.99,61.08,64.039,209023912696.839,7.92438729311929,13.547584918489,5.26914314976867,80.2,915.083834913077,1260054.274,10.4483020752953,45.4065734747122,,
BRA,1985,69.862,30.138,61.38,64.406,222942790435.299,7.09531456076386,12.2479596662611,7.94586174871235,76.9,956.232384883363,1322535.347,10.5037631908331,41.8517876514733,,
BRA,1986,70.703,29.297,61.694,64.782,268137224729.722,6.35457655453407,8.81658867805845,7.98829510486276,73.9,980.416905020215,1405162.361,9.93001193503835,,,
BRA,1987,71.529,28.471,62.02,65.165,294084112392.66,6.19266264606477,9.4599432176942,3.59962946680869,71.0,998.398165750201,1612857.168,9.00894159808701,,,
BRA,1988,72.342,27.658,62.359,65.553,330397381998.489,5.69253804870036,10.8882167136928,-0.102672718383729,68.3,992.593709679772,1454114.831,9.14234559784443,98.3530356273009,,
BRA,1989,73.139,26.861,62.709,65.947,425595310000.0,5.46126798028507,8.92960968014427,3.27945885796423,65.6,993.905266653639,1476408.951,8.44158738497377,127.747050254256,,
BRA,1990,73.922,26.078,63.066,66.343,461951782000.0,6.9617655463444,8.19999001540814,-3.10235594875007,62.9,940.965854933677,593950.0,6.87330085891951,42.0827895764316,,
BRA,1991,74.69,25.31,63.426,66.742,602860000000.0,7.91394353581263,8.67697309491424,1.51193723815426,60.1,942.038038126014,621220.0,6.78880668811996,45.1593163496425,,
BRA,1992,75.444,24.556,63.784,67.141,400599250000.0,8.38509433055603,10.8682492540862,-0.466913211737747,57.1,935.746462409658,631150.0,6.77995215917154,84.4659027013337,,
BRA,1993,76.181,23.819,64.137,67.539,437798577639.752,9.09604605458896,10.5032702366843,4.66516899045992,54.0,943.326995223931,641360.0,6.56356958504316,134.113589135724,,
BRA,1994,76.903,23.097,64.483,67.932,558111997497.263,9.66785406991572,9.66505138718782,5.33455170168176,50.9,976.982177378311,657690.0,8.53641105265961,68.0430451075919,,
BRA,1995,77.61,22.39,64.819,68.318,769305386182.849,9.45558496072482,7.52887503847073,4.41673135543732,47.8,994.289849192527,677740.0,5.01166646465693,43.4945248168898,,
BRA,1996,78.302,21.698,65.145,68.695,850426432991.742,8.90538179274132,6.73020968312685,2.20753552677458,44.8,1030.668072487,685170.0,4.76841121077967,40.7784936784467,,
BRA,1997,79.048,20.952,65.466,69.061,883199625324.675,9.59255968601575,6.98364957530895,3.39484598484418,42.0,1066.18695139257,713090.0,4.68504702949228,40.8522371713945,,
BRA,1998,79.781,20.219,65.783,69.419,863723411632.917,9.40808459248784,7.03050033871807,0.338097902952427,39.4,1075.19908104151,736040.0,4.7500447835131,29.5322605655103,,
BRA,1999,80.496,19.504,66.1,69.769,599388579985.673,11.4172682172491,9.5648982609794,0.467937567378257,37.0,1083.40398441088,752070.0,4.64598154008681,29.8269102028347,16.0841598510742,
BRA,2000,81.192,18.808,66.421,70.116,655420645476.906,12.4517133524146,10.1880480043795,4.38794944267383,34.6,1072.37954381449,765600.0,4.75045997570861,31.1409857776162,,
BRA,2001,81.553,18.447,66.75,70.462,559372276081.966,14.564574352134,12.37171066993,1.38989640325893,32.4,1076.27549216658,796350.0,4.80104301642181,29.0040380210043,18.1542797088623,
BRA,2002,81.88,18.12,67.09,70.813,507962487700.024,13.3877671308534,14.2305902713775,3.05346185795257,30.3,1090.34984848265,823220.0,5.47527489339298,29.6451419418143,20.6956691741943,
BRA,2003,82.203,17.797,67.44,71.17,558319920831.979,12.9596010144732,15.1807837086861,1.14082899810009,28.3,1094.4246817285,837390.0,6.1671843856504,27.6856699444345,23.2169895172119,
BRA,2004,82.521,17.479,67.799,71.531,669316654017.094,13.1324909668183,16.5457615119353,5.75996463871775,26.4,1141.49111021248,883460.0,5.66531157603221,29.372770255415,24.4912395477295,
BRA,2005,82.834,17.166,68.166,71.896,891630177251.068,11.8429659423762,15.2438292665623,3.20213137990235,24.7,1156.90753654218,888930.0,4.65116882283132,31.8397841549909,25.9896297454834,
BRA,2006,83.143,16.857,68.536,72.26,1107640289615.23,11.6673835813384,14.3743163008972,3.96198872184988,23.2,1184.14512107209,886910.0,4.37004377798394,35.4251666692421,,
BRA,2007,83.448,16.552,68.905,72.618,1397084349956.35,11.9649362669047,13.327675103099,6.0698706077184,21.8,1238.41162839544,911240.0,4.41691543601929,40.6909379403607,30.7866897583008,
BRA,2008,83.749,16.251,69.266,72.966,1695824565983.2,13.7235689068504,13.5340005119683,5.09419544732717,20.6,1294.48083319241,924380.0,4.56785118317928,45.7822559922246,35.5620994567871,
BRA,2009,84.044,15.956,69.616,73.3,1667019783585.08,11.2546044679462,10.8513711314233,-0.125811999414864,19.6,1240.17730372725,905490.0,4.47677399196415,47.4942898451896,37.0383987426758,
BRA,2010,84.335,15.665,69.95,73.619,2208871646202.82,11.9065933373084,10.8655847746965,7.52822583005563,18.7,1358.50240216015,986440.0,4.11575648758173,52.7646576277272,,14.2495411183473
BRA,2011,84.631,15.369,70.265,73.921,2616200980392.16,12.3518953217282,11.5825153248769,3.97442540583816,17.9,1367.18804920798,1004840.0,4.34203511988559,58.0785043757694,43.459831237793,14.8513269343745
BRA,2012,84.923,15.077,70.56,74.209,2465188674415.03,13.2367345412855,11.8775598368351,1.92115031836305,17.3,1413.73338546845,1042040.0,4.1683282240444,62.5192931966295,,14.3323650168783
BRA,2013,85.209,14.791,70.838,74.483,2472806919901.67,14.0437454364237,11.7422306432624,3.00484630505706,16.7,1461.07677362945,1070850.0,4.50690493825609,64.2305738235588,,14.1255134478687
BRA,2014,85.492,14.508,71.099,74.745,2455993625159.37,13.6734629958056,11.0119428207843,0.503955740242247,16.2,1495.5411407278,1105900.0,4.32561053879483,66.028510394056,,13.4901252745701
BRA,2015,85.77,14.23,71.345,74.994,1802214373741.32,14.0534511983164,12.9001914177405,-3.54576339269425,15.7,,1082700.0,4.31913275104669,66.829700644229,,13.6297167912164
BRA,2016,86.042,13.958,71.578,75.23,1795700168991.49,12.0670189851289,12.4666790443888,-3.27591690782192,16.4,,1051690.0,4.89135358685971,62.1695621343597,,13.7104825932104
BRA,2017,86.309,13.691,71.804,75.456,2063507864886.88,11.8007665046081,12.5189678685484,1.32286905485741,14.8,,1064920.0,4.60059169575971,59.4843040265848,,13.6052890728457
BRA,2018,86.569,13.431,72.024,75.672,1916947014067.55,14.2412038821035,14.6349994952986,1.78366676136979,14.4,,1032640.0,4.42039930378329,60.2183479373178,,13.9403492826952
BRA,2019,86.824,13.176,72.243,75.881,1877810514260.36,14.3505751865419,14.1053621286953,1.41115298507022,13.9,,,4.40176323545758,62.6388269119369,,13.7361636409608
BRA,2020,87.073,12.927,,,1444733258971.65,15.4834410410785,16.870854838818,-4.05904827267295,,,,5.90556934538527,70.1879703282019,,
CAN,1960,69.061,30.939,68.26,71.1331707317073,40461721692.6468,,,,32.6,4251.43591138962,,,18.5452821850871,,
CAN,1961,69.668,30.332,68.39,71.3460975609756,40934952063.9468,18.2735170600751,17.6272644113419,3.16329168371298,31.5,4307.82075420065,,,18.2928081839179,,
CAN,1962,70.494,29.506,68.45,71.3670731707317,42227447631.9159,17.985300476114,17.6174847955627,7.42538477443719,30.5,4451.56011604169,,,18.807346364575,,
CAN,1963,71.307,28.693,68.41,71.3807317073171,45029988561.2124,17.4425295092739,17.9758331502728,5.34954645713648,29.4,4694.12006960557,,,19.1680447647067,,
CAN,1964,72.107,27.893,68.63,71.7763414634146,49377522896.703,18.062677229093,19.0334053088686,6.64289441498821,28.2,4903.60760672704,,,20.0191543260488,,
CAN,1965,72.892,27.108,68.76,71.8721951219512,54515179580.7148,18.648399274408,18.336997041794,6.31671417557232,27.1,5153.93241183047,,,22.2082543051646,,
CAN,1966,73.642,26.358,68.78,72.0043902439024,61088384036.6515,19.2960036871814,19.1121453954932,6.70499176434708,26.0,5272.6647047087,,,28.4646064313702,,
CAN,1967,74.155,25.845,68.92,72.2078048780488,65668655501.1254,19.2398617090958,19.9965251382598,3.09120596217809,25.0,5557.29174015285,,,31.1347237503932,,
CAN,1968,74.662,25.338,69.09,72.3534146341463,71829810519.8955,19.9651600410152,20.8864103069513,4.99566660464043,24.0,5871.52039143849,,,32.3768431470205,,
CAN,1969,75.161,24.839,69.16,72.5014634146341,79148411661.6902,21.1099961491063,20.9116975915387,5.04545636736964,23.0,6091.10000951113,,,33.7142748792325,,
CAN,1970,75.654,24.346,69.32,72.7004878048781,87896095320.1263,19.7141567047895,21.9179263485813,,22.0,6476.38852935659,494973.635,,33.5040492633976,,
CAN,1971,76.09,23.91,69.6,73.0292682926829,99271961774.6088,19.7576279921157,21.0664237068313,,21.0,6436.22625629541,512428.63,,35.8073339784406,,
CAN,1972,75.971,24.029,69.49,72.9339024390244,113082820486.918,20.7047153651482,21.2853800321606,,19.9,6863.44433456086,497317.478,,39.0331722468303,,
CAN,1973,75.851,24.149,69.67,73.1626829268293,131321858814.119,21.672061484361,22.7654486990447,,18.9,7084.62368269079,520459.86,,40.9860309047419,,
CAN,1974,75.731,24.269,69.74,73.2375609756098,160408697341.513,24.1720238817888,24.0744969269639,,17.9,7089.99999079269,538398.95,,41.9079061762138,,
CAN,1975,75.611,24.389,69.99,73.5217073170732,173834029689.343,23.9763866862511,22.0337768110914,,17.0,7170.4125280454,529890.87,,43.305213560548,,
CAN,1976,75.503,24.497,70.3,73.8560975609756,206575564908.722,22.6586829143707,21.7558115787942,,16.0,7293.69860938733,580939.23,,45.130801876855,48.0385704040527,
CAN,1977,75.543,24.457,70.64,74.2156097560976,211612157028.679,23.1340186452912,22.7785413405597,,15.1,7431.43988603482,574647.58,,48.3555777626178,,
CAN,1978,75.583,24.417,70.92,74.529756097561,218632867537.477,24.395484692943,24.6136129892064,,14.2,7561.74493868787,550135.81,,53.2108741831496,,
CAN,1979,75.623,24.377,71.32,74.8663414634146,243072102612.259,25.9968349971976,26.4172263874822,,13.3,7862.20639476556,656571.07,,55.8635887325288,,
CAN,1980,75.663,24.337,71.6,75.0780487804878,273853826548.067,25.8974444708739,27.6001840332912,,12.5,7828.83798348216,711937.51,,56.6067210103764,,
CAN,1981,75.712,24.288,72.0,75.4634146341463,306214863624.99,25.8045712449029,26.4735604882314,,11.8,7555.2449313384,699416.91,,70.1057689426647,,
CAN,1982,75.874,24.126,72.3,75.7634146341463,313506525087.136,21.5012423307728,25.284339909973,,11.2,7173.55516447822,576432.38,,68.3116453320165,,
CAN,1983,76.035,23.965,72.7,76.0658536585366,340547711781.889,21.8682316275546,25.0215039159763,,10.6,7076.52331814175,573187.34,,63.2512967873983,,
CAN,1984,76.195,23.805,72.9,76.2170731707317,355372558103.621,24.6330742672892,28.042360231443,,10.1,7368.74044037789,569374.51,,62.8559261085992,,
CAN,1985,76.354,23.646,73.1,76.3682926829268,364756499450.751,25.3941675450484,27.6548712543292,,9.8,7468.09634319419,576740.45,,63.476384078703,,
CAN,1986,76.502,23.498,73.3,76.519512195122,377437927311.983,26.1859090475736,27.0998188578511,,9.4,7521.88689331202,565869.57,,63.5679283058442,70.5915298461914,
CAN,1987,76.522,23.478,73.5,76.719512195122,431316742081.448,24.9677405818235,26.1129936390372,,9.1,7671.1995995251,571107.67,,64.3567524469949,,
CAN,1988,76.542,23.458,73.7,76.919512195122,507354351182.254,25.4139567361359,26.1569087813761,,8.8,7885.24440007589,623176.96,,66.4846789162734,,
CAN,1989,76.562,23.438,73.9,77.119512195122,565055743243.243,25.11576530658,25.1419227354393,,8.5,7963.29790527702,794055.04,,70.0670825946974,83.0890426635742,
CAN,1990,76.582,23.418,74.3,77.4219512195122,593929550908.468,25.0102092794052,25.1648997037505,,8.2,7630.09230606557,559840.0,,73.3320634865663,90.5283508300781,14.163120475269
CAN,1991,76.62,23.38,74.5,77.6219512195122,610328183643.188,24.9597785064919,24.4410821262118,,8.0,7517.33030357287,555770.0,,75.2591694279467,95.5493392944336,14.4495626046653
CAN,1992,76.887,23.113,74.7,77.7243902439024,592387689252.916,26.6284833223699,26.2875705812276,,7.7,7601.68517694524,571700.0,,76.7869288384805,97.6102066040039,14.3571609133277
CAN,1993,77.152,22.848,74.8,77.8243902439025,577170761956.438,29.2031511882762,29.2376659933817,,7.4,7770.54644758451,569720.0,,75.7783961493833,88.2205200195313,13.696871373931
CAN,1994,77.414,22.586,74.9,77.8268292682927,578139279437.61,31.7086485616974,32.8839389644424,,7.2,7957.24563262571,590300.0,,74.9848956374041,90.0974502563477,13.1145132342082
CAN,1995,77.675,22.325,75.2,78.0292682926829,604031623433.401,33.06899018424,36.2133627995122,,6.9,7979.89844555264,605760.0,,74.1867346704899,90.5423965454102,13.3295053035503
CAN,1996,77.951,22.049,75.4,78.1804878048781,628546387972.131,33.2704023112565,37.2201212802924,,6.7,8053.45485804934,626130.0,,78.8909982579231,89.2137680053711,13.9240137079168
CAN,1997,78.34,21.66,75.7,78.4317073170732,654986999855.554,36.2036398921595,38.1329701894927,,6.5,8056.24362752186,641550.0,2.1394979573159,81.5312687797375,,14.5677283478242
CAN,1998,78.724,21.276,76.0,78.6341463414634,634000000000.0,38.0520106024312,40.0291747604299,2.79654247993439,6.4,7948.39727830446,650070.0,2.1673742396647,79.8625398131638,59.501880645752,14.668397589042
CAN,1999,79.103,20.897,76.3,78.8853658536585,678412196271.118,38.2538443145616,41.8611849983679,3.97048263689422,6.3,8107.51515577335,653800.0,2.19621258496483,77.2501108722246,60.2518692016602,14.6999207275996
CAN,2000,79.478,20.522,76.6,79.1365853658537,744773415931.587,38.5561220292153,44.209235821106,4.91776274356224,6.2,8265.07992477285,671760.0,2.09165300710719,73.987738492292,59.1144599914551,14.8577431846106
CAN,2001,79.81,20.19,76.9,79.3390243902439,738981792355.372,36.3042633034376,42.0399550909321,1.40552758872816,6.2,8056.3494253004,660900.0,2.11789067175753,121.35283176137,,14.1814798149467
CAN,2002,79.888,20.112,77.1,79.490243902439,760649334098.005,35.6483734848415,40.0586585930818,3.42214617132493,6.1,7993.87938404109,679480.0,1.98762322116267,117.839456406914,59.5465888977051,13.3776274685072
CAN,2003,79.967,20.033,77.4,79.7414634146342,895540646634.787,32.9741094185099,36.8659851985508,3.81109015282463,6.1,8341.34314379952,698410.0,2.05309139249344,113.240980376842,,13.2289347132717
CAN,2004,80.045,19.955,77.6,79.8926829268293,1026690238278.25,32.864648684908,37.3277713060483,3.91402878219242,6.1,8455.5470136727,693310.0,2.16781311109181,115.443313139541,,13.3447478670743
CAN,2005,80.122,19.878,77.9,80.1926829268293,1173108598778.68,32.9024256932286,36.8567073235071,4.99586086930171,6.1,8422.03430847519,705080.0,1.88031145780062,121.661092958293,,13.2994928856977
CAN,2006,80.213,19.787,78.1,80.3439024390244,1319264809590.97,32.6497052601475,35.4024592168513,4.16581762720676,6.0,8239.94637098436,691000.0,1.70101845949482,134.12080712347,,13.3482206693421
CAN,2007,80.396,19.604,78.3,80.5439024390244,1468820407783.26,32.0538645842577,34.229555163977,6.86860885703047,5.9,8213.38954256017,722540.0,1.58716073171659,123.533648061052,63.6000595092773,13.3344320068963
CAN,2008,80.578,19.422,78.5,80.6951219512195,1552989690721.65,32.6286028098296,34.3950055520687,1.00762269545756,5.8,8194.88077131979,698190.0,1.76827354801333,124.097771689277,63.7673988342285,12.3901655964853
CAN,2009,80.758,19.242,78.8,80.9951219512195,1374625142157.29,29.9585575059154,28.5158343165743,-2.92840016684549,5.7,7797.12113645126,661010.0,1.5498932753953,,63.0657691955566,12.3043859548638
CAN,2010,80.937,19.063,79.1,81.2463414634146,1617343367486.26,31.0407395714164,29.1673819330319,3.08949461982786,5.6,7788.56078606815,674200.0,1.49323608111661,,61.6558494567871,11.7328092981826
CAN,2011,81.096,18.904,79.4,81.4487804878049,1793326630174.52,31.8203468535221,30.6783919173107,3.14688137207058,5.6,7911.55458837168,689760.0,1.76566446625627,,63.4673194885254,11.8039212812623
CAN,2012,81.137,18.863,79.6,81.6487804878049,1828366481521.6,32.2425234169127,30.3530255225878,1.76222254945881,5.5,7733.41165473909,694210.0,1.81134574390941,,63.980770111084,11.6644273631038
CAN,2013,81.178,18.822,79.7,81.7487804878049,1846597421834.98,31.8991362329537,30.3319386683867,2.3291225062102,5.4,7743.72574213676,705420.0,1.89423151227836,,65.3322982788086,11.6235045990299
CAN,2014,81.218,18.782,79.8,81.8,1805749878439.94,32.6420862831515,31.7365758733408,2.87003607545671,5.4,7897.85561511436,712310.0,1.58654807741954,,65.612907409668,11.8083790792206
CAN,2015,81.259,18.741,79.9,81.9,1556508816217.14,34.3149411035338,31.8499609634443,0.659176863558869,5.3,7631.34157027209,707930.0,1.86983594598587,,64.7869567871094,12.3898109063213
CAN,2016,81.3,18.7,79.9,81.9,1527994741907.43,33.8611121122194,31.5025724093362,1.00139441390405,5.2,,695200.0,1.86222589313529,,66.4391784667969,12.496562633144
CAN,2017,81.35,18.65,79.9,81.9,1649265644244.09,33.6466506994867,31.4544101509781,3.03988022528195,5.1,,709370.0,1.88999463244888,,68.9225082397461,12.6120166809848
CAN,2018,81.411,18.589,80.0,82.0487804878049,1721853332869.63,34.2365075153462,32.3453455768459,2.42954754483338,5.0,,724930.0,,,70.1130218505859,13.0883465521198
CAN,2019,81.482,18.518,80.0,82.0487804878049,1741576393905.98,33.5122680801415,31.9165694383376,1.86141537933875,4.9,,,,,,13.2693732494573
CAN,2020,81.562,18.438,,,1643407977068.93,30.9919734526404,28.9808222186228,-5.40279855256868,,,,,,,
CHN,1960,16.203,83.797,42.433,43.725,59716467625.3148,4.42827018570165,4.30582953540576,,,,,23.1752941976736,,,
CHN,1961,16.708,83.292,42.767,44.051,50056868957.6732,3.48941004625497,3.87081067921772,-27.2700000039461,,,,35.7948551489085,,,
CHN,1962,17.226,82.774,43.473,44.783,47209359005.6057,2.9082774049217,4.05265875064533,-5.579999990136,,,,38.9864050937876,,,
CHN,1963,17.757,82.243,44.596,45.972,50706799902.5104,2.85988944965153,4.00544740847553,10.2999999952758,,,,39.8542017143315,,,
CHN,1964,18.299,81.701,46.116,47.592,59708343488.5043,2.86414041771549,3.76896387509354,18.179999994202,,,,38.0297979454385,,,
CHN,1965,18.086,81.914,47.956,49.549,70436266146.7219,3.18915801614764,3.63898500576701,16.950000002496,,,,37.5490196078431,,,
CHN,1966,17.915,82.085,49.992,51.696,76720285969.6157,3.23502938529147,3.4944670937682,10.6500000041736,,,,37.1790120188489,,,
CHN,1967,17.785,82.215,52.062,53.847,72881631326.6715,2.97625682755546,3.27722661910601,-5.77000000422508,,,,39.8060416898896,,,
CHN,1968,17.656,82.344,54.022,55.843,70846535055.6503,2.91841064159165,3.3025629264377,-4.09999999214142,,,,41.6432544005504,,,
CHN,1969,17.528,82.472,55.794,57.603,79705906247.4612,2.40546325552951,3.04759963306493,16.9399999961093,117.6,,,37.5191112017124,,,
CHN,1970,17.4,82.6,57.331,59.085,92602973434.0726,2.46085011185682,2.49155590647892,19.299999996256,111.8,,1873971.6754,34.7984383910164,,0.128209993243217,
CHN,1971,17.292,82.708,58.635,60.303,99800958648.1436,2.13276893646465,2.78806626236314,7.06000000335179,106.2,464.933156978023,1914331.7695,33.631812446579,,,
CHN,1972,17.184,82.816,59.77,61.344,113687586299.051,2.5074439742987,3.24792352295878,3.80999999825444,100.7,477.168708745635,1999689.0654,32.4165491302304,,,
